cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
59,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
59,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
59,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
59,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
59,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
60,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
61,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
62,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
63,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
64,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
65,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
66,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
67,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
68,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
69,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
70,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
71,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
72,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
73,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
74,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
75,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
76,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
77,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
78,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,14,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
79,1,0,15,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,0,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,1,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,2,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,3,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,4,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,5,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,6,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,0,0,7,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,8,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,9,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,10,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,11,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,12,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
80,1,0,13,3,"",FETCH,11111111111111111111111111111111,0,0,"global memory",,,
