cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
44,0,0,3,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
44,0,0,3,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
44,1,0,8,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
44,1,0,12,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
44,1,0,12,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
45,0,0,4,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
45,0,0,4,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
45,1,0,9,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
45,1,0,13,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
45,1,0,13,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
46,0,0,1,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
46,0,0,5,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
46,0,0,5,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
46,1,0,10,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
46,1,0,14,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
46,1,0,14,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
47,0,0,2,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
47,0,0,6,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
47,0,0,6,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
47,1,0,11,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
47,1,0,15,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
47,1,0,15,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
48,0,0,3,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
48,0,0,7,5,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
48,0,0,7,5,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
48,1,0,12,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
48,1,0,8,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
48,1,0,8,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
49,0,0,4,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
49,0,0,0,10,"LD.SHARED r5, [r0 + 0]",ISSUE,11111111111111111111111111111111,1,1,"",,,
49,0,0,0,10,"LD.SHARED r5, [r0 + 0]",EXECUTE,11111111111111111111111111111111,1,0,"",,,
49,1,0,13,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
49,1,0,9,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
49,1,0,9,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
50,0,0,5,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
50,0,0,1,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
50,0,0,1,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
50,1,0,14,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
50,1,0,10,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
50,1,0,10,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
51,0,0,6,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
51,0,0,2,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
51,0,0,2,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
51,1,0,15,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
51,1,0,11,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
51,1,0,11,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
52,0,0,7,6,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
52,0,0,3,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
52,0,0,3,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
52,1,0,12,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
52,1,0,12,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
53,0,0,0,11,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
53,0,0,4,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
53,0,0,4,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
53,1,0,13,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
53,1,0,13,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
54,0,0,5,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
54,0,0,5,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
54,1,0,14,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
54,1,0,14,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
55,0,0,6,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
55,0,0,6,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
55,1,0,15,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
55,1,0,15,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
56,0,0,7,6,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
56,0,0,7,6,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
57,0,0,0,11,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
57,0,0,0,11,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
