cycle,sm,cta,warp,pc,instruction,event,active_mask,eligible,selected,stall_reason,memory_transaction_count,cache_result,divergence_depth
49,0,0,1,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
49,0,0,1,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
49,1,0,8,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
49,1,0,9,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
49,1,0,9,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
50,0,0,1,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
50,0,0,2,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
50,0,0,2,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
50,1,0,9,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
50,1,0,10,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
50,1,0,10,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
51,0,0,2,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
51,0,0,3,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
51,0,0,3,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
51,1,0,10,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
51,1,0,11,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
51,1,0,11,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
52,0,0,3,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
52,0,0,4,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
52,0,0,4,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
52,1,0,11,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
52,1,0,12,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
52,1,0,12,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
53,0,0,4,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
53,0,0,5,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
53,0,0,5,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
53,1,0,12,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
53,1,0,13,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
53,1,0,13,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
54,0,0,5,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
54,0,0,6,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
54,0,0,6,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
54,1,0,13,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
54,1,0,14,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
54,1,0,14,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
55,0,0,6,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
55,0,0,7,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
55,0,0,7,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
55,1,0,14,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
55,1,0,15,6,"SHFL.IDX r5, r1, r4",ISSUE,11111111111111111111111111111111,1,1,"",,,
55,1,0,15,6,"SHFL.IDX r5, r1, r4",EXECUTE,11111111111111111111111111111111,1,0,"",,,
56,0,0,7,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
56,0,0,0,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
56,0,0,0,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
56,1,0,15,7,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
56,1,0,8,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
56,1,0,8,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
57,0,0,0,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
57,0,0,1,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
57,0,0,1,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
57,1,0,8,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
57,1,0,9,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
57,1,0,9,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
58,0,0,1,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
58,0,0,2,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
58,0,0,2,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
58,1,0,9,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
58,1,0,10,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
58,1,0,10,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
59,0,0,2,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
59,0,0,3,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
59,0,0,3,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
59,1,0,10,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
59,1,0,11,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
59,1,0,11,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
60,0,0,3,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
60,0,0,4,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
60,0,0,4,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
60,1,0,11,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
60,1,0,12,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
60,1,0,12,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
61,0,0,4,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
61,0,0,5,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
61,0,0,5,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
61,1,0,12,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
61,1,0,13,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
61,1,0,13,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
62,0,0,5,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
62,0,0,6,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
62,0,0,6,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
62,1,0,13,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
62,1,0,14,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
62,1,0,14,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
63,0,0,6,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
63,0,0,7,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
63,0,0,7,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
63,1,0,14,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
63,1,0,15,7,"ADD r6, r5, r1",ISSUE,11111111111111111111111111111111,1,1,"",,,
63,1,0,15,7,"ADD r6, r5, r1",EXECUTE,11111111111111111111111111111111,1,0,"",,,
64,0,0,7,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
64,0,0,0,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
64,0,0,0,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
64,1,0,15,8,"",WRITEBACK,11111111111111111111111111111111,1,0,"",,,
64,1,0,8,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
64,1,0,8,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
65,0,0,1,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
65,0,0,1,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
65,1,0,9,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
65,1,0,9,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
66,0,0,2,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
66,0,0,2,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
66,1,0,10,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
66,1,0,10,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
67,0,0,3,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
67,0,0,3,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
67,1,0,11,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
67,1,0,11,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
68,0,0,4,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
68,0,0,4,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
68,1,0,12,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
68,1,0,12,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
69,0,0,5,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
69,0,0,5,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
69,1,0,13,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
69,1,0,13,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
70,0,0,6,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
70,0,0,6,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
70,1,0,14,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
70,1,0,14,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
71,0,0,7,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
71,0,0,7,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
71,1,0,15,8,"HALT",ISSUE,11111111111111111111111111111111,1,1,"",,,
71,1,0,15,8,"HALT",HALT,00000000000000000000000000000000,1,0,"",,,
